"ID";"ISIL";"VZ_Sigel";"VZ_Code";"Institution";"Institution_DE";"Institution_FR";"Institution_IT";"Institution_RM";"Institution_EN";"Strasse";"PLZ";"Ort";"Kanton";"Land";"Telefon_Nr";"Fax_Nr";"E_Mail";"WWW";"Startdatum";"Enddatum";"Aufgegangen_in";"Verwaltungsgeschichte";"Bestandsbeschreibung";"Bibliotheksbestaende";"Andere_Bestaende";"URL_Findmittel";"Zugang";"Fernleihe_Tel";"Fernleihe_Fax";"Fernleihe_Mail";"Mitgliedschaft";"Dewey";"Status";"Zugangsbedingungen";"LastEditedOn"
"https://www.helveticarchives.ch/detail.aspx?ID=174124";"CH-000808-X";"Si 3";"SI003";"Office de recherche et de documentation pédagogiques (ORDP) / Centre de documentation";"";"";"";"";"";"";"";"Sion";"VS";"CH";"";"";"";"";"";"2001";"CH-000019-X";"Ce centre de documentation n'existe plus. Il a été englobée dans la Médiathèque Valais (CH-000019-X).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=550720";"CH-001731-7";"";"";"Point-Lecture de Finhaut";"";"";"";"";"";"Route du Village 54";"1925";"Finhaut";"VS";"CH";"+41 27 768 12 10";"";"commune@finhaut.ch";"http://www.finhaut.ch/36-accueil/vie-locale/73-point-lecture";"";"";"";"";"-1000 œuvres et documents littéraires -des jeux de société -des DVD et CD-audios -2 ordinateurs avec connexion Internet, programmes de base et imprimantes -ainsi qu'une connexion wi-fi";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=550722";"CH-001732-4";"";"";"Point lecture de Vérossaz";"";"";"";"";"";"Rue de l'école 10";"1891";"VEROSSAZ";"VS";"CH";"+41 79 390 81 08";"";"albi.daves@bluewin.ch";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=550723";"CH-001733-1";"";"";"Point lecture de Vollèges";"";"";"";"";"";"Ecole enfantine";"1941";"VOLLEGES";"VS";"CH";"+41 27 785 25 31";"";"ptlecturevolleges@yahoo.fr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=228887";"CH-001566-1";"";"";"Regionalbibliothek Obergoms";"";"";"";"";"";"Furkastr. 109";"3985";"Münster";"VS";"CH";"+41 27 973 26 25";"";"bibliothek.obergoms@bluewin.ch";"";"1991";"";"";"Die Regionalbibliothek Obergoms wurde 1991 in Münster gegründet. Sie ist eine Institution der Gemeinden Obergoms und Goms mit Sitz in Münster. Sie ist eine Freihandbibliothek und allen Leuten zugänglich. Auch Feriengäste sind herzlich willkommen. Die Bibliothek ist verpflichtet alle Medien über die Region zu führen sowie in Belletristik und Sachbücher immer auf dem neusten Stand zu sein. Ebenfalls der Bestand an Walserliteratur ist stets anzupassen.";"Belletristik und Sachbücher für Kinder, Jugendliche und Erwachsene in Buch, DVD und CD. Sammlung von Walserliteratur und Edzard Schaper Literatur.";"9852 Bücher, 366 DVD, 188 CD, 3 Druckschriften , 15 Karten und Pläne";"10 Bilder Inns Obergoms";"";"Öffentlich, ohne Voranmeldung zugänglich";"";"";"";"";"808.8 [Belletristik]
808.8 [Sachbücher]
808.8 [Kinder- und Jugendbücher]
808.8 [Erwachsenen-Belletristik]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=550938";"CH-001751-X";"";"";"Schul- und Gemeinde Bibliothek Unterbäch";"";"";"";"";"";"";"3944";"UNTERBÄCH";"VS";"CH";"+41 27 934 35 31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174113";"CH-001242-3";"";"";"Séminaire international Saint Pie X / Bibliothèque";"";"";"";"";"";"";"1908";"Riddes";"VS";"CH";"+41 27 744 35 25";"+41 27 744 33 19";"";"";"1970";"";"";"";"Théologie catholique,écriture sainte,patrologie grecque et latine,spiritualité catholique,prédicateurs catholiques,art et histoire de l'Eglise,actualité catholique internationale,philosophie aristotéligenne et thomiste: Theologie";"40'000 volumes, 60 périodiques, 3 journaux";"";"";"";"";"";"";"";"202 [Theologie]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174214";"CH-001271-5";"";"";"Société pour le développement de l'économie valaisanne (Sodeval SA)";"Gesellschaft zur Förderung der Walliser Wirtschaft (Gewag AG)";"";"";"";"";"";"";"Sion";"VS";"CH";"";"";"";"";"1985";"";"";"L'insitution n'existe plus.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=174217";"CH-001458-4";"";"";"Walliser Kantonsmuseen - Bibliothek";"";"Musées cantonaux du Valais - Bibliothèque";"";"";"";"rue des châteaux 14";"1950";"Sitten";"VS";"CH";"+41 27 606 46 70";"+41 27 606 46 74";"ursula.gasser-crettenand@admin.vs.ch";"http://www.museen-wallis.ch/kantonsmuseen/bibliothek-und-fotothek.html";"1988";"";"";"Die Bibliothek der Walliser Kantonsmuseen wurde in mehreren Etappen gegründet: 1829 entstand die Bibliothek des Naturhistorischen Museums, 1988 wurde die Bibliothek der Kantonalen Museen gegründet. Die Bestände, welche sich allen Interessen der Kantonsmuseen widmen (Museologie, Kunst, Ethnographie, Geschichte, Militärgeschichte, Naturwissenschaften, Numismatik) werden zentral verwaltet und sind seit 2008 dem Réseau des bibliothèques de Suisse occidentale (RERO) angeschlossen. Seit Herbst 2018 befinden sich die Bestände alle an derselben Adresse.";"Museologie, Kunst, Ethnographie, Geschichte, Militärgeschichte, Naturwissenschaften, Numismatik: Monografien, Zeitschriften ,Klein-Dokumentation";"19000 Einheiten, 600 Zeitschriftentitel wovon 200 laufende";"Karten, Zeitungsausschnitte, Separatdrucke";"https://explore.rero.ch/fr_CH/rero";"auf Voranmeldung zugänglich";"+41 27 606 46 70";"";"ursula.gasser-crettenand@admin.vs.ch";"ICOM, VMS/AMS, RERO, SWISSBIB";"500 [Naturwissenschaften]";"aktiv";"Einsichtnahme an Ort und Stelle möglich (vorher anfragen); Fotokopien von Artikeln nur, wenn nicht in einer A-, B- oder C-Bibliothek lokalisierbar";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=510881";"CH-001691-X";"";"";"Archiv der Einwohnergemeinde Baar";"";"";"";"";"";"Rathausstrasse 2";"6341";"Baar";"ZG";"CH";"+41 41 769 01 20";"+41 41 769 01 91";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=510882";"CH-001692-7";"";"";"Archiv der Einwohnergemeinde Cham";"";"";"";"";"";"Mandelhof";"6330";"Cham";"ZG";"CH";"+41 41 723 88 88";"+41 41 723 88 99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=510885";"CH-001693-4";"";"";"Archiv der Einwohnergemeinde Hünenberg";"";"";"";"";"";"Chamerstrasse 11";"6331";"Hünenberg";"ZG";"CH";"+41 41 784 44 44";"+41 41 784 44 99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=510887";"CH-001694-1";"";"";"Archiv der Einwohnergemeinde Menzingen";"";"";"";"";"";"Rathaus";"6313";"Menzingen";"ZG";"CH";"+41 41 757 22 22";"+41 41 757 22 20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=510888";"CH-001695-9";"";"";"Archiv der Einwohnergemeinde Neuheim";"";"";"";"";"";"Dorfplatz 5";"6345";"Neuheim";"ZG";"CH";"+41 41 757 21 30";"+41 41 757 21 40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=510889";"CH-001696-6";"";"";"Archiv der Einwohnergemeinde Risch";"";"";"";"";"";"Zentrum Dorfmatt";"6343";"Rotkreuz";"ZG";"CH";"+41 41 798 18 18";"+41 41 798 18 88";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174291";"CH-001530-9";"";"";"Archiv Institut Menzingen";"";"";"";"";"";"Hauptstrasse 11";"6313";"Menzingen";"ZG";"CH";"+41 41 757 46 27";"";"";"";"1844";"";"";"";"Institutsgeschichte, deren Entwicklung, Niederlassungen in 14 Provinzen, in vier Kontinenten: Europa, Afrika, Indien, Südamerika.";"";"";"";"";"";"";"";"VSA/AAS";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=1595354";"CH-002115-5";"";"";"Bibliothek Baar";"";"";"";"";"";"Rathausstrasse 4";"6340";"Baar";"ZG";"CH";"+41 41 769 01 60";"";"bibliothek@baar.ch";"http://www.bibliothek.baar.ch/";"1971";"";"";"Die Einwohnergemeinde Baar betreibt seit 1971 eine öffentliche Bibliothek. Im Jahre 2004 bezog die Bibliothek ihre Räumlichkeiten in der neuen Überbauung am Rathausplatz. Mit einem Bestand von rund 30'000 Medien und einem Raumangebot von 750 m2 auf vier Ebenen verteilt, steht die Bibliothek der ganzen Bevölkerung zur Verfügung. Unsere Bibliothek versteht sich als Serviceunternehmen der Gemeindeverwaltung. In dieser Funktion garantiert sie den freien Zugang zu Informationen und bietet eine wichtige Grundlage zur Abdeckung individueller Aus- und Weiterbildung sowie für den kreativen Freizeit- und Unterhaltungsbedarf. Mit einem breiten Medienangebot und mit modernen und aktuellen Techniken bemühen wir uns um die Wissensvermittlung. Zusammen mit den Schulbibliotheken von Baar gelten unsere Bemühungen insbesondere auch den Kindern und Jugendlichen. Unsere Bibliothek beteiligt sich an der allgemeinen Kulturarbeit durch das Organisieren von Veranstaltungen zur Förderung von Literatur, Musik, bildender Künste und allgemeiner Bildung.";"Buch- und Bibliothekswesen, öffentliche Gemeindebibliothek";"";"30'000 Medien und Zugang zu online-Medien(DiBiZentral)";"http://www.winmedio.net/baar";"Gemeindebibliothek: öffentlich, ohne Voranmeldung";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-04-20"
"https://www.helveticarchives.ch/detail.aspx?ID=1101425";"CH-001919-3";"";"";"Bibliothek Steinhausen";"";"";"";"";"";"Zentrum Chilematt";"6312";"Steinhausen";"ZG";"CH";"+41 748 11 77";"";"Bibliothek@steinhausen.ch";"http://www.steinhausen.ch/bibliothek";"1981";"";"";"Die Bibliothek wurde 1981 aus der Pfarreibibliothek Steinhausen gegründet. Sie ist seit der Gründung der Gemeindeverwaltung angegliedert. Es ist eine reine Gemeindebibliothek (keine Schulbibliothek) Bestandsbeschreibung - Description des collections: Bestand öffentlicher Bibliotheken nach SAB-Richtlinien";"";"20'000 Medien";"";"http://opac.winmedio.net/steinhausen/#start1";"Öffentlich, ohne Voranmeldung zugänglich";"";"";"";"SAB";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174242";"CH-000063-8";"Zg S";"ZGS";"Bibliothek Zug";"";"";"";"";"";"St.-Oswalds-Gasse 21";"6301";"Zug";"ZG";"CH";"+41 58 728 95 00";"";"bibliothek@stadtzug.ch";"http://www.bibliothekzug.ch/";"1838";"";"";"";"Stadt- und Kantonsbibliothek (allgemeiner Bestand, Tugiensia)";"198'000 Medien";"";"http://www.bibliothekzug.ch/";"öffentlich, ohne Voranmeldung zugänglich";"";"";"";"BIS, MEMORIAV";"371.8 [Tugiensia]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=174289";"CH-001541-2";"";"";"Bürgerarchiv Zug";"";"";"";"";"";"Rathaus, Fischmarkt";"6300";"Zug";"ZG";"CH";"+41 41 725 37 50";"+41 41 725 37 59";"info@buergergemeinde-zug.ch";"http://www.buergergemeinde-zug.ch/";"";"";"";"";"Ratsprotokolle etc.";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174281";"CH-000153-7";"";"";"Burg Zug";"";"";"";"";"";"Kirchenstrasse 11";"6300";"Zug";"ZG";"CH";"+41 41 728 29 70";"+41 41 728 29 79";"info@burgzug.ch";"www.burgzug.ch";"1879";"";"";"";"Bildende Kunst, Kunsthandwerk, Handwerk, Münzen, Militaria, Staatsaltertümer, Graphik und Druckgraphik (besonders zugerische Ansichten) (15. Jh. - 1950)";"";"";"";"";"";"";"";"VMS";"709.0 [Bildende Kunst]
745 [Kunsthandwerk]
680.0 [Handwerk]
332.4 [Münzen]
355.0 [Militaria]
338.6 [Staatsaltertümer]
760 [Grafik]
760.0 [Druckgraphik (besonders zugerische Ansichten)]
760.0 [Druckgraphik]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174284";"CH-001398-4";"";"";"Didaktisches Zentrum des Kantons Zug";"";"";"";"";"";"Hofstrasse 15";"6300";"Zug";"ZG";"CH";"+41 41 728 29 30";"";"bibliothek.dz@zg.ch";"http://www.zg.ch/dz";"1980";"";"";"";"Unterrichtsmaterial für Kindergarten bis Oberstufe sowie weiterführender Schulen (alle Sachthemen),pädagogische und methodisch-didaktische Bücher und Medien, Didaktik, Lehrmittel, Pädagogik";"32'000 Einheiten";"";"http://www.winmedio.net/dzzug/";"Lehrpersonen, die im Kanton Zug oder in den angrenzenden Kantonen wohnen oder arbeiten. Studierende der Pädagogischen Hochschulen der Zentralschweiz und Zürich sowie der Universitäten Zürich und Luzern.";"";"";"";"BIS";"371.3 [Unterrichtsmaterial]
371.1 [Unterricht vom Kindergarten bis zur Oberstufe sowie weiterführender Schulen (alle Sachthemen)]
370.1 [Pädagogische und methodisch-didaktische Bücher und Medien]
371.3 [Didaktik]
027.7 [Lehrmittel]
370.0 [Pädagogik]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=1095931";"CH-001913-X";"";"";"Fachstelle BKM Bildung-Katechese-Medien Baar";"";"";"";"";"";"Landhausstrasse 15";"6340";"Baar";"ZG";"CH";"+41 41 767 71 30";"";"bkm@zg.kath.ch";"http://www.fachstelle-bkm.ch/";"";"";"";"";"Mehr als 5000 überkonfessionelle Medien stehen bei uns zur Ausleihe bereit. Wenn Sie DVDs, CDs, Kamishibai, Poster, Spiele, Realgegenstände, Medienpakete, Bücher und Arbeitshilfen für religiöse Themen bei Kindern, Jugendlichen oder Erwachsenen suchen, sind Sie bei uns an der richtigen Adresse.";"";"";"";"Die Fachmediothek Religion steht allen Personen, die im Kanton Zug wohnen oder arbeiten, kostenlos offen. Wir sind gerne für Sie da und freuen uns, wenn Sie mit uns Kontakt aufnehmen.";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174285";"CH-001399-1";"";"";"Kantonales Museum für Urgeschichte";"";"";"";"";"";"Hofstrasse 15";"6300";"Zug";"ZG";"CH";"+41 41 728 28 80";"";"info.urgeschichte@dbk.zg.ch";"http://www.urgeschichte-zug.ch/";"1932";"";"";"Die Bibliothek des Museum für Urgeschichte(n) ist eine Forschungs- und Präsenzbibliothek in erster Linie für die Museumsmitarbeitenden. Sie umfasst Monographien und Zeitschrfiten zur Ur- und Frühgeschichte, archäologie und Museologie.";"Archäololgie, Museologie, Museumspädagogik";"3'000 Publikationen, 60 Zeitschriften";"";"";"Museum öffentlich zugänglich, Benutzung Bibliothek nach Voranmeldung (Tel. +41 41 728 28 80) mind. 1 Woche vor dem Besuch.";"";"";"";"ICOM, VMS/AMS";"930.1 [Archäologie]
069 [Museologie]
069 [Museumspädagogik]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=1185580";"CH-001992-3";"";"";"Kantonsschule Menzingen KSM, Mediathek";"";"";"";"";"";"Seminarstrasse 12";"6313";"Menzingen";"ZG";"CH";"+41 41 728 16 50";"";"mediathek@ksmenzingen.ch";"";"2003";"";"";"";"Medien, die in einer Beziehung zum Unterricht an einer Kantonsschule (Sekundarstufe I/II) stehen.";"";"";"";"nicht öffentlich";"";"";"";"BIS, SAB";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174286";"CH-001400-4";"";"";"Kunsthaus Zug / Archiv";"";"";"";"";"";"Dorfstrasse 27";"6301";"Zug";"ZG";"CH";"+41 41 725 33 44";"+41 41 725 33 45";"";"";"1990";"";"";"";"Zuger und Innerschweizer Kunst des 20. Jh, Schweizer Surrealismus und Fantastik, figurative Schweizer Plastik, Malerei und Skulptur 20. Jh., Zeitgenössische Kunst";"2000 + Bände, 80 Laufmeter Ausstellungs-Kataloge (zu den Beständen)";"";"";"Die Bibliothek ist nicht öffentlich zugänglich";"";"";"";"VMS/AMS";"709.3 [Zuger und Innerschweizer Kunst des 20. Jh.]
700.4 [Schweizer Surrealismus und Phantastik]
730.0 [Figurative Schweizer Plastik]
759.0 [Malerei und Skulptur 20. Jh.]
700.0 [Kunst]
701.8 [Zeitgenössische Kunst]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=1489753";"CH-002075-8";"";"";"Medela AG";"";"";"";"";"";"Lättichstrasse 4b";"6340";"Baar";"ZG";"CH";"+41 41 562 11 11";"";"martin.elbel@medela.com";"http://www.medela.com/";"1961";"2020";"";"Das Firmenarchiv der Medela AG in Baar wird im Frühling 2020 aufgebaut. Es verzeichnet alle noch vorhanden Dokumente am Hauptsitz und den Tochtergesellschaften, die die Geschichte der Medela seit ihrer Gründung 1961 dokumentieren können. Teile der Dokumente werden am Hauptsitz in einem physischen Archiv aufbewahrt.";"Gründungsurkunden; Materialien zur Unternehmensgeschichte; Produktebeschriebe; technische Zeichnungen, Designstudien; Marketing-Material; Material der internen und externen Kommunikation in Text, Bild, Video (physisch und elektronisch); Bildmaterial; physische Beispiele von Zwischenstadien von Produkten und Produktbeispiele; Tondokumente aus 'oral history';";"Im Aufbau";"Im Aufbau";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2020-02-19"
"https://www.helveticarchives.ch/detail.aspx?ID=1124143";"CH-001942-1";"";"";"Musikschule Zug - Musikbibliothek";"";"";"";"";"";"Bundesstrasse 2";"6301";"Zug";"ZG";"CH";"+41 41 709 00 90";"";"";"http://www.musikschulezug.ch/de/angebot/bibliotheken/";"";"";"";"";"Musiknoten, Partituren, Musikliteratur, Belletristik zur Musik, Musik-Kinderbücher, Musiklexika, Musikgeschichte, Aufführungspraxis, Biografien, Musikpädagogik, Musikstile, Instrumentalkunde, Musik-CDs, Musik-DVDs";"2000+ Musikbücher, 3800+ Musiknoten, 700+ Musik-CDs";"";"";"";"";"";"";"SAB";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=1491639";"CH-002076-5";"";"";"Pädagogische Hochschule Zug, Mediothek";"";"";"";"";"";"Zugerbergstrasse 3";"6300";"Zug";"ZG";"CH";"+41 41 727 13 10";"";"mediothek@phzg.ch";"https://www.zg.ch/behoerden/direktion-fur-bildung-und-kultur/phzg/ph-zug/mediothek/";"";"";"";"";"Fachliteratur zu pädagogischen Themen";"";"";"";"";"";"";"";"BIS";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2020-02-21"
"https://www.helveticarchives.ch/detail.aspx?ID=174287";"CH-001401-1";"";"";"Schweizerische Bauernhausforschung";"";"";"";"";"";"Hofstrasse 15";"6300";"Zug";"ZG";"CH";"+41 41 728 28 76";"";"benno.furrer@zg.ch";"www.bauernhausforschung.ch";"1930";"";"";"Entstehung des Archives : Im Jahre 1919 schuf die Schweizerische Gesellschaft für Volkskunde das Institut für Haus- und Siedlungsforschung. Daraus ging 1944 - als Beschäftigungsprogramm für arbeitslose Techniker und Architekten geplant - die 'Aktion Bauernhausforschung in der Schweiz' hervor mit dem Ziel, innerhalb von wenigen Jahren die wesentlichen ländlichen Bauten der Schweiz zu dokumentieren und in geeigneter Form zu publizieren. Mit den zur Verfügung stehenden Geldmitteln der Kantone wurden zwar Bestandesaufnahmen gemacht, eine umfassende wissenschaftliche Auswertung konnte jedoch erst mit der finanziellen Unterstützung des Schweizerischen Nationalfonds zur Förderung der wissenschaftlichen Forschung ab 1960 realisiert werden. Seit der Drucklegung des Bandes Graubünden im Jahre 1965, dem ersten in der Reihe 'Die Bauernhäuser der Schweiz', folgten weitere Bücher in immer kürzeren Abständen. Ende 2018 endet das Projekt Bauernhausforschung mit insgesamt 39 Publikationen. Die noch ausstehenden Bände SG, BE 4.1 und 4.2 sowie Solothurn erscheinen 2018 bzw. 2019. Voraussichtlich ab Herbst 2019 wird das ganze Archiv Bauernhausforschung ins Freilichtmuseum Ballenberg disloziert.";"Bauernhaus,ländliche Bauten,Siedlung,Hausforschung,Anthropogeographie,Alpenraum,Alpwirtschaft, Stufenwirtschaft, Haus";"8'353 katalogisierte Einheiten: Bücher, Artikel in Sammelbänden, graue Literatur";"120 Laufmeter Objektdokumentation ländlicher Bauten und Siedlungen der Schweiz";"";"Auf Vereinbarung";"";"";"";"MEMORIAV";"690.8 [Bauernhaus]
307.7 [Ländliche Bauten]
320.8 [Siedlung]
643.1 [Hausforschung]
304.2 [Anthropogeographie (Wirtschafts- und Sozialgeographie)]
914.4 [Alpenraum]
630.0 [Alpwirtschaft]
332.4 [Stufenwirtschaft]
363.5 [Haus]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-03-01"
"https://www.helveticarchives.ch/detail.aspx?ID=174241";"CH-000892-3";"Zg 1";"ZG001";"Siemens Building Technologies Corp. / SBT Information Centre 5017";"";"";"";"";"";"";"";"Zug";"ZG";"CH";"";"";"";"";"";"";"";"Das Archiv, welches das Elektrozählergeschäft der ehemaligen Firma Landis & Gyr betrifft, ging an das Archiv für Zeitgeschichte der ETH Zürich über. https://www.afz.ethz.ch/ueber_uns/team Das Produktarchiv der Gebäudetechnik-Sparte der ehemaligen Firma Landis & Gyr verblieb bei der Nachfolgefirma Siemens Schweiz AG, Building Technologies Division in Zug. Ebenso wie das Produktarchiv der ehemaligen Firma Staefa Control Systems AG. Es ist aber nicht öffentlich zugängig. Das Produktarchiv der ehemaligen Firma Cerberus AG (Brandmelde- und Sicherheitstechnik) befindet sich in Volketswil und ist ebenfalls nicht öffentlich zugänglich. Heute ebenfalls im Besitz der Siemens Schweiz AG.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-03-01"
